2099.122169309724,677.655410738722,14.070812696057367,9.21772355319632,6.116800067998639,4.139970489631553,2.883137470242196,2.0863312444702578,1.5825294855854737,1.2646913029876556,1.0644443190045918,0.9382829119565523,0.8586359126549671,0.808100260976113,0.7757327821254085,0.7546764309643825,0.7406481368937108,0.7309801100783321,0.7240147648503227,0.7187243917665727,0.7144729745067948,0.7108675093273921,0.707665458233959,0.7047172857047632,0.7019308561710995,0.6992494170855063,0.6966380054727398,0.6940750668353345,0.6915472937765708,0.6890464504565355,0.6865674202538449,0.6841070060433424,0.6816631931200607,0.6792346963166633,0.6768206816083709,0.6744205948225056,0.6720340560946041,0.6696607946994018,0.6673006086963718,0.6649533398468069,0.6626188579478894,0.660297050989429,0.6579878189238837,0.6556910696891233,0.6534067166439663,0.6511346768961435,0.6488748701988908,0.6466272182135518,0.6443916440104965,0.6421680717272065,0.6399564263314313,0.6377566334555935,0.6355686192801906,0.633392310451361,0.6312276340225689,0.6290745174135164,0.6269328883814717,0.6248026750016212,0.6226838056540127,0.6205762090153331,0.6184798140542319,0.6163945500292441,0.6143203464886118,0.6122571332714767,0.6102048405100531,0.608163398632488,0.6061327383661851,0.6041127907414273,0.6021034870951728,0.6001047590749314,0.5981165386426526,0.5961387580785696,0.594171349984966,0.5922142472898344,0.5902673832504077,0.58833069145655,0.5864041058339963,0.5844875606474365,0.5825809905034385,0.5806843303532124,0.5787975154952114,0.5769204815775737,0.5750531646004063,0.5731955009179144,0.5713474272403761,0.5695088806359703,0.5676797985324575,0.5658601187187191,0.5640497793461583,0.562248718929967,0.56045687635026,0.5586741908530856,0.5569006020513091,0.5551360499253802,0.553380474823982,0.5516338174645683,0.5498960189337934,0.5481670206878348,0.5464467645526156,0.5447351927239263,0.5430322477674531,0.5413378726187138,0.5396520105829027,0.537974605334653,0.5363056009177124,0.5346449417445411,0.5329925725958314,0.5313484386199537,0.5297124853323283,0.5280846586147316,0.5264649047145324,0.5248531702438658,0.523249402178744,0.5216535478581097,0.52006555498283,0.518485371614638,0.5169129461750195,0.5153482274440502,0.5137911645591849,0.5122417070140003,0.5106998046568907,0.5091654076897262,0.507638466666465,0.5061189324917302,0.5046067564193485,0.5031018900508522,0.50160428533395,0.5001138945609632,0.4986306703672329,0.49715456572949657,0.49568553396423903,0.4942235287260155,0.4927685040057504,0.4913204141290126,0.4898792137542697,0.48844485787111913,0.48701730179850145,0.48559650118289444,0.4841824119964901,0.4827749905353551,0.48137419341757715,0.47997997758139493,0.47859230028331856,0.4772111190962341,0.47583639190750054,0.47446807691703297,0.4731061326353803,0.4717505178817912,0.47040119178227385,0.4690581137676503,0.46772124357160105,0.46639054122870854,0.4650659670724931,0.4637474817334466,0.4624350461370622,0.46112862150186235,0.45982816933742326,0.45853365144240055,0.45724502990255184,0.45596226708876064,0.4546853256550608,0.45341416853666017,0.45214875894796797,0.4508890603806221,0.44963503660152065,0.4483866516508549,0.44714386984014604,0.4459066557502858,0.4446749742295813,0.4434487903918031,0.4422280696142406,0.4410127775357598,0.43980288005486856,0.43859834332778724,0.43739913376652517,0.43620521803696405,0.4350165630569476,0.43383313599437906,0.43265490426532494,0.4314818355321271,0.43031389770152256,0.42915105892277067,0.4279932875857897,0.4268405523193003,0.42569282198897895,0.4245500656956199,0.4234122527733049,0.42227935278758405,0.4211513355336647,0.42002817103461004,0.4189098295395471,0.41779628152188486,0.41668749767754254,0.4155834489231864,0.414484106394479,0.41338944144433554,0.4122994256411942,0.41121403076729285,0.4101332288169596,0.4090569919949122,0.4079852927145684,0.40691810359636604,0.40585539746609633,0.4047971473532451,0.4037433264893467,0.40269390830634816,0.4016488664349838,0.4006081747031624,0.39957180713436286,0.3985397379460431,0.3975119415480596,0.3964883925410963,0.39546906571510654,0.39445393604776535,0.39344297870293266,0.3924361690291274,0.3914334825580136,0.3904348950028966,0.3894403822572305,0.3884499203931371,0.38746348565993605,0.3864810544826844,0.38550260346073006,0.3845281093662728,0.38355754914293944,0.3825908999043677,0.38162813893280223,0.38066924367770066,0.3797141917543514,0.37876296094250167,0.3778155291849961,0.37687187458642707,0.3759319754117945,0.3749958100851776,0.3740633571884157,0.37313459545980127,0.37220950379278267,0.3712880612346773,0.3703702469853949,0.36945604039617297,0.3685454209683201,0.3676383683519714,0.366734862344853,0.36583488289105837,0.3649384100798322,0.3640454241443673,0.3631559054606091,0.3622698345460714,0.36138719205866215,0.3605079587955181,0.35963211569184983,0.3587596438197971,0.3578905243872924,0.3570247387369358,0.35616226834487813,0.35530309481971406,0.35444719990138496,0.3535945654600902,0.35274517349520884,0.35189900613422986,0.3510560456316922,0.3502162743681328,0.3493796748490447,0.3485462297038441,0.3477159216848458,0.3468887336662478,0.346064648643125,0.3452436497304307,0.34442572016200773,0.34361084328960817,0.342799002581921,0.3419901816236081,0.34118436411434994,0.340381533867898,0.3395816748111369,0.3387847709831533,0.3379908065343146,0.33719976572535454,0.33641163292646664,0.33562639261640725,0.33484402938160457,0.33406452791527635,0.3332878730165558,0.33251404958962466,0.33174304264285337,0.33097483728795085,0.33020941873911885,0.3294467723122168,0.3286868834239313,0.32792973759095556,0.3271753204291738,0.32642361765285444,0.3256746150738499,0.32492829860080324,0.32418465423836235,0.32344366808640057,0.32270532633924504,0.32196961528491064,0.32123652130434244,0.320506030870663,0.3197781305484281,0.31905280699288735,0.3183300469492534,0.3176098372519754,0.3168921648240211,0.3161770166761636,0.3154643799062754,0.31475424169862876,0.3140465893232012,0.3133414101349889,0.3126386915733248,0.31193842116120324,0.31124058650461095,0.31054517529186326,0.30985217529294684,0.30916157435886804,0.30847336042100726,0.30778752149047844,0.30710404565749483,0.3064229210907406,0.30574413603674705,0.30506767881927543,0.30439353783870443,0.30372170157142386,0.3030521585692331,0.30238489745874525,0.3017199069407963,0.30105717578985963,0.300396692853466,0.2997384470516282,0.29908242737627133,0.29842862289066724,0.29777702272887535,0.2971276160951873,0.2964803922635765,0.2958353405771537,0.2951924504476258,0.2945517113547607,0.2939131128458566,0.293276644535215,0.2926422961036203,0.2920100572978217,0.2913799179300215,0.29075186787736745,0.29012589708144865,0.2895019955477969,0.28888015334539247,0.2882603606061734,0.28764260752454995,0.287026884356923,0.286413181421206,0.2858014890963529,0.285191797821888,0.28458409809744173,0.2839783804822894,0.2833746355948946,0.2827728541124564,0.28217302677046,0.2815751443622327,0.2809791977385017,0.28038517780695826,0.27979307553182287,0.2792028819334166,0.2786145880877353,0.2780281851260265,0.27744366423437217,0.2768610166532727,0.2762802336772368,0.2757013066543727,0.275124226985985,0.2745489861261736,0.2739755755814362,0.27340398691027545,0.272834211722808,0.27226624168037755,0.27170006849517164,0.27113568392984116,0.27057307979712336,0.27001224795946793,0.2694531803286673,0.2688958688654877,0.26834030557930677,0.26778648252775145,0.2672343918163398,0.2666840255981274,0.2661353760733541,0.26558843548909605,0.2650431961389194,0.2644996503625379,0.2639577905454726,0.2634176091187147,0.2628790985583917,0.2623422513854361,0.2618070601652563,0.2612735175074115,0.26074161606528873,0.26021134853578226,0.2596827076589765,0.259155686217831,0.2586302770378681,0.2581064729868643,0.2575842669745422,0.257063651952267,0.2565446209127451,0.2560271668897239,0.25551128295769593,0.25499696223160456,0.254484197866552,0.2539729830575109,0.25346331103903624,0.25295517508498244,0.25244856850821995,0.251943484660357,0.25143991693146095,0.2509378587497842,0.2504373035814911,0.24993824493038777,0.2494406763376538,0.24894459138157612,0.24844998367728582,0.247956846876496,0.2474651746672427,0.24697496077362785,0.24648619895556398,0.24599888300852113,0.24551300676327625,0.24502856408566429,0.24454554887633134,0.24406395507049009,0.24358377663767697,0.24310500758151163,0.242627641939458,0.24215167378258762,0.24167709721534483,0.2412039063753138,0.24073209543298776,0.24026165859153958,0.23979259008659465,0.23932488418600562,0.2388585351896288,0.2383935374291023,0.23792988526762626,0.23746757309974478,0.23700659535112945,0.2365469464783646,0.23608862096873484,0.23563161334001362,0.23517591814025374,0.23472152994757994,0.2342684433699825,0.23381665304511312,0.23336615364008192,0.23291693985125642,0.23246900640406212,0.2320223480527845,0.2315769595803727,0.23113283579824476,0.23068997154609466,0.23024836169170027,0.22980800113073352,0.229368884786572,0.2289310076101114,0.22849436457958008,0.22805895070035534,0.22762476100478016,0.22719179055198238,0.22676003442769482,0.22632948774407693,0.22590014563953792,0.22547200327856104,0.22504505585152976,0.22461929857455457,0.22419472668930207,0.22377133546282427,0.2233491201873906,0.22292807618031982,0.2225081987838145,0.22208948336479573,0.22167192531474,0.2212555200495169,0.22084026300922802,0.22042614965804744,0.22001317548406313,0.21960133599911988,0.21919062673866327,0.21878104326158468,0.21837258115006816,0.21796523600943757,0.21755900346800566,0.21715387917692403,0.21674985881003403,0.21634693806371938,0.21594511265675925,0.2155443783301831,0.21514473084712607,0.2147461659926859,0.21434867957378087,0.2139522674190087,0.21355692537850632,0.21316264932381163,0.21276943514772498,0.21237727876417292,0.21198617610807222,0.21159612313519513,0.211207115822036,0.2108191501656783,0.21043222218366328,0.2100463279138591,0.20966146341433128,0.20927762476321402,0.20889480805858257,0.2085130094183264,0.20813222498002346,0.20775245090081534,0.20737368335728354,0.20699591854532626,0.20661915268003664,0.2062433819955814,0.20586860274508084,0.20549481120048949,0.20512200365247749,0.20475017641031346,0.20437932580174756,0.2040094481728958,0.20364053988812514,0.20327259732993944,0.2029056168988661,0.20253959501334404,0.2021745281096118,0.20181041264159708,0.20144724508080664,0.20108502191621747,0.20072373965416834,0.20036339481825233,0.20000398394921032,0.19964550360482486,0.19928795035981534,0.1989313208057333,0.19857561155085923,0.1982208192200994,0.19786694045488404,0.19751397191306602,0.1971619102688201,0.19681075221254327,0.19646049445075545,0.19611113370600128,0.19576266671675238,0.19541509023731038,0.19506840103771061,0.19472259590362664,0.19437767163627523,0.19403362505232244,0.19369045298378976,0.1933481522779615,0.1930067197972928,0.1926661524193177,0.1923264470365586,0.1919876005564361,0.19164960990117927,0.19131247200773693,0.19097618382768927,0.19064074232716033,0.1903061444867309,0.1899723873013522,0.18963946778026022,0.18930738294689028,0.18897612983879286,0.1886457055075493,0.18831610701868876,0.18798733145160526,0.1876593758994756,0.1873322374691777,0.18700591328120972,0.1866804004696095,0.18635569618187475,0.18603179757888372,0.18570870183481658,0.1853864061370769,0.18506490768621447,0.18474420369584774,0.18442429139258756,0.18410516801596116,0.18378683081833647,0.18346927706484717,0.18315250403331854,0.1828365090141932,0.18252128931045797,0.18220684223757075,0.18189316512338827,0.1815802553080942,0.18126811014412775,0.18095672699611273,0.18064610324078714,0.18033623626693343,0.18002712347530886,0.1797187622785766,0.17941115010123743,0.1791042843795615,0.17879816256152084,0.17849278210672243,0.1781881404863414,0.1778842351830551,0.17758106369097712,0.1772786235155922,0.1769769121736915,0.1766759271933081,0.1763756661136531,0.1760761264850521,0.17577730586888218,0.17547920183750937,0.17518181197422628,0.1748851338731904,0.1745891651393627,0.17429390338844675,0.17399934624682806,0.17370549135151409,0.17341233635007447,0.17311987890058167,0.17282811667155204,0.17253704734188743,0.17224666860081686,0.17195697814783883,0.1716679736926642,0.17137965295515895,0.17109201366528765,0.17080505356305717,0.17051877039846128,0.17023316193142451,0.16994822593174763,0.16966396017905258,0.16938036246272833,0.16909743058187657,0.1688151623452585,0.16853355557124125,0.16825260808774498,0.16797231773219023,0.16769268235144588,0.16741369980177712,0.16713536794879397,0.16685768466739997,0.16658064784174131,0.1663042553651565,0.1660285051401258,0.16575339507822165,0.165478923100059,0.16520508713524598,0.16493188512233528,0.16465931500877526,0.1643873747508618,0.16411606231369028,0.16384537567110813,0.1635753128056673,0.1633058717085773,0.16303705037965843,0.16276884682729537,0.16250125906839122,0.16223428512832144,0.1619679230408885,0.16170217084827646,0.1614370266010063,0.16117248835789114,0.16090855418599168,0.16064522216057245,0.16038249036505786,0.16012035689098866,0.15985881983797876,0.1595978773136722,0.1593375274337006,0.1590777683216407,0.15881859810897206,0.1585600149350354,0.15830201694699092,0.15804460229977693,0.15778776915606876,0.15753151568623808,0.15727584006831213,0.15702074048793366,0.1567662151383206,0.15651226222022652,0.15625887994190096,0.15600606651905025,0.15575382017479825,0.15550213913964778,0.15525102165144194,0.15500046595532582,0.1547504703037085,0.15450103295622508,0.15425215217969915,0.15400382624810557,0.153756053442533,0.15350883205114746,0.15326216036915521,0.15301603669876662,0.1527704593491599,0.15252542663644497,0.15228093688362793,0.15203698842057534,0.15179357958397888,0.15155070871732046,0.15130837417083723,0.15106657430148673,0.15082530747291276,0.15058457205541084,0.15034436642589444,0.15010468896786094,0.14986553807135816,0.14962691213295093,0.14938880955568778,0.14915122874906817,0.14891416812900948,0.1486776261178144,0.14844160114413882,0.1482060916429593,0.14797109605554126,0.14773661282940717,0.14750264041830471,0.1472691772821758,0.14703622188712484,0.14680377270538814,0.14657182821530274,0.14634038690127588,0.14610944725375466,0.14587900776919532,0.14564906695003368,0.14541962330465477,0.14519067534736327,0.14496222159835398,0.14473426058368224,0.14450679083523502,0.14427981089070152,0.14405331929354454,0.1438273145929718,0.14360179534390724,0.14337676010696287,0.14315220744841042,0.1429281359401534,0.14270454415969935,0.14248143069013197,0.14225879412008374,0.14203663304370848,0.14181494606065428,0.1415937317760363,0.14137298880041016,0.14115271574974492,0.1409329112453967,0.14071357391408232,0.14049470238785305,0.14027629530406838,0.1400583513053702,0.13984086903965715,0.13962384716005866,0.13940728432490984,0.13919117919772594,0.1389755304471772,0.13876033674706387,0.1385455967762913,0.13833130921884515,0.13811747276376696,0.13790408610512947,0.13769114794201254,0.13747865697847877,0.13726661192354966,0.1370550114911816,0.13684385440024222,0.13663313937448668,0.13642286514253424,0.13621303043784505,0.1360036339986967,0.13579467456816124,0.1355861508940825,0.13537806172905287,0.1351704058303909,0.13496318196011875,0.13475638888493963,0.13455002537621577,0.1343440902099459,0.13413858216674357,0.13393350003181514,0.13372884259493784,0.13352460865043833,0.1333207969971712,0.1331174064384973,0.1329144357822627,0.13271188384077742,0.1325097494307945,0.13230803137348895,0.13210672849443691,0.13190583962359523,0.13170536359528054,0.13150529924814913,0.1313056454251764,0.13110640097363674,0.1309075647450833,0.13070913559532832,0.13051111238442276,0.13031349397663694,0.13011627924044072,0.12991946704848398,0.12972305627757713,0.1295270458086719,0.12933143452684193,0.12913622132126393,0.1289414050851984,0.12874698471597099,0.1285529591149534,0.12835932718754503,0.1281660878431541,0.12797323999517934,0.1277807825609917,0.1275887144619157,0.12739703462321172,0.1272057419740577,0.12701483544753103,0.12682431398059088,0.12663417651406045,0.12644442199260916,0.1262550493647351,0.12606605758274764,0.12587744560274983,0.12568921238462144,0.12550135689200148,0.12531387809227124,0.12512677495653715,0.12494004645961414,0.12475369158000844,0.1245677092999012,0.12438209860513165,0.12419685848518058,0.12401198793315402,0.12382748594576662,0.12364335152332558,0.12345958366971446,0.12327618139237698,0.12309314370230102,0.12291046961400279,0.12272815814551083,0.12254620831835045,0.12236461915752786,0.1221833896915148,0.12200251895223285,0.12182200597503814,0.1216418497987059,0.12146204946541538,0.1212826040207345,0.1211035125136049,0.12092477399632688,0.1207463875245444,0.12056835215723043,0.12039066695667199,0.12021333098845555,0.1200363433214525,0.11985970302780437,0.11968340918290869,0.11950746086540442,0.11933185715715772,0.11915659714324764,0.11898167991195215,0.1188071045547339,0.11863287016622624,0.11845897584421948,0.11828542068964681,0.11811220380657059,0.11793932430216882,0.11776678128672122,0.11759457387359591,0.11742270117923578,0.11725116232314522,0.1170799564278766,0.11690908261901713,0.11673854002517563,0.11656832777796934,0.1163984450120109,0.11622889086489534,0.11605966447718716,0.11589076499240747,0.11572219155702115,0.11555394332042426,0.11538601943493115,0.11521841905576212,0.11505114134103066,0.11488418545173121,0.1147175505517265,0.11455123580773549,0.1143852403893209,0.11421956346887709,0.11405420422161791,0.11388916182556454,0.11372443546153364,0.11356002431312529,0.11339592756671098,0.11323214441142201,0.1130686740391376,0.11290551564447307,0.11274266842476849,0.11258013158007674,0.11241790431315217,0.11225598582943923,0.11209437533706072,0.11193307204680678,0.11177207517212341,0.11161138392910129,0.11145099753646456,0.11129091521555974,0.11113113619034462,0.11097165968737725,0.11081248493580508,0.11065361116735392,0.1104950376163172,0.11033676351954506,0.11017878811643382,0.11002111064891505,0.1098637303614452,0.10970664650099479,0.10954985831703809,0.10939336506154254,0.10923716598895832,0.10908126035620803,0.10892564742267652,0.10877032645020038,0.10861529670305783,0.10846055744795872,0.1083061079540342,0.10815194749282682,0.10799807533828049,0.10784449076673046,0.10769119305689354,0.10753818148985819,0.10738545534907468,0.10723301392034541,0.10708085649181517,0.10692898235396145,0.10677739079958488,0.10662608112379968,0.1064750526240241,0.10632430459997098,0.10617383635363835,0.10602364718930002,0.10587373641349625,0.1057241033350246,0.10557474726493046,0.10542566751649805,0.10527686340524124,0.10512833424889442,0.10498007936740347,0.1048320980829167,0.10468438971977598,0.10453695360450778,0.10438978906581427,0.10424289543456448,0.10409627204378556,0.10394991822865401,0.10380383332648706,0.10365801667673376,0.10351246762096666,0.10336718550287308,0.10322216966824659,0.10307741946497853,0.10293293424304956,0.10278871335452124,0.10264475615352772,0.10250106199626732,0.10235763024099426,0.10221446024801051,0.10207155137965747,0.10192890300030784,0.10178651447635753,0.10164438517621747,0.10150251447030571,0.10136090173103922,0.10121954633282614,0.10107844765205767,0.1009376050671002,0.10079701795828758,0.1006566857079131,0.10051660770022189,0.10037678332140305,0.10023721195958203,0.10009789300481294,0.09995882584907083,0.0998200098862442,0.09968144451212739,0.09954312912441304,0.0994050631226847,0.09926724590840916,0.0991296768849293,0.09899235545745648,0.0988552810330634,0.09871845302067658,0.09858187083106926,0.098445533876854,0.09830944157247556,0.0981735933342038,0.0980379885801263,0.09790262673014154,0.09776750720595159,0.09763262943105523,0.09749799283074087,0.09736359683207958,0.09722944086391819,0.09709552435687224,0.09696184674331933
